Date,Close,,,,,,,,,,,,,,,,,,,,,,,
18/10/2018,54.01,,,,,,,,,,,,,,,,,,,,,,,
19/10/2018,54.83,,,,,,,,,,,,,,,,,,,,,,,
22/10/2018,55.16,,,,,,,,,,,,,,,,,,,,,,,
23/10/2018,55.68,,,,,,,,,,,,,,,,,,,,,,,
24/10/2018,53.77,,,,,,,,,,,,,,,,,,,,,,,
25/10/2018,54.95,,,,,,,,,,,,,,,,,,,,,,,
26/10/2018,54.08,,,,,,,,,,,,,,,,,,,,,,,
29/10/2018,53.06,,,,,,,,,,,,,,,,,,,,,,,
30/10/2018,53.33,,,,,,,,,,,,,,,,,,,,,,,
31/10/2018,54.72,,,,,,,,,,,,,,,,,,,,,,,
1/11/2018,55.56,,,,,,,,,,,,,,,,,,,,,,,
2/11/2018,51.87,,,,,,,,,,,,,,,,,,,,,,,
5/11/2018,50.4,,,,,,,,,,,,,,,,,,,,,,,
6/11/2018,50.94,,,,,,,,,,,,,,,,,,,,,,,
7/11/2018,52.49,,,,,,,,,,,,,,,,,,,,,,,
8/11/2018,52.12,,,,,,,,,,,,,,,,,,,,,,,
9/11/2018,51.12,,,,,,,,,,,,,,,,,,,,,,,
12/11/2018,48.54,,,,,,,,,,,,,,,,,,,,,,,
13/11/2018,48.06,,,,,,,,,,,,,,,,,,,,,,,
14/11/2018,46.7,,,,,,,,,,,,,,,,,,,,,,,
15/11/2018,47.85,,,,,,,,,,,,,,,,,,,,,,,
16/11/2018,48.38,,,,,,,,,,,,,,,,,,,,,,,
19/11/2018,46.47,,,,,,,,,,,,,,,,,,,,,,,
20/11/2018,44.25,,,,,,,,,,,,,,,,,,,,,,,
21/11/2018,44.2,,,,,,,,,,,,,,,,,,,,,,,
23/11/2018,43.07,,,,,,,,,,,,,,,,,,,,,,,
26/11/2018,43.66,,,,,,,,,,,,,,,,,,,,,,,
27/11/2018,43.56,,,,,,,,,,,,,,,,,,,,,,,
28/11/2018,45.24,,,,,,,,,,,,,,,,,,,,,,,
29/11/2018,44.89,,,,,,,,,,,,,,,,,,,,,,,
30/11/2018,44.65,,,,,,,,,,,,,,,,,,,,,,,
3/12/2018,46.21,,,,,,,,,,,,,,,,,,,,,,,
4/12/2018,44.17,,,,,,,,,,,,,,,,,,,,,,,
6/12/2018,43.68,,,,,,,,,,,,,,,,,,,,,,,
7/12/2018,42.12,,,,,,,,,,,,,,,,,,,,,,,
10/12/2018,42.4,,,,,,,,,,,,,,,,,,,,,,,
11/12/2018,42.16,,,,,,,,,,,,,,,,,,,,,,,
12/12/2018,42.28,,,,,,,,,,,,,,,,,,,,,,,
13/12/2018,42.74,,,,,,,,,,,,,,,,,,,,,,,
14/12/2018,41.37,,,,,,,,,,,,,,,,,,,,,,,
17/12/2018,40.99,,,,,,,,,,,,,,,,,,,,,,,
18/12/2018,41.52,,,,,,,,,,,,,,,,,,,,,,,
19/12/2018,40.22,,,,,,,,,,,,,,,,,,,,,,,
20/12/2018,39.21,,,,,,,,,,,,,,,,,,,,,,,
21/12/2018,37.68,,,,,,,,,,,,,,,,,,,,,,,
24/12/2018,36.71,,,,,,,,,,,,,,,,,,,,,,,
26/12/2018,39.29,,,,,,,,,,,,,,,,,,,,,,,
27/12/2018,39.04,,,,,,,,,,,,,,,,,,,,,,,
28/12/2018,39.06,,,,,,,,,,,,,,,,,,,,,,,
31/12/2018,39.44,,,,,,,,,,,,,,,,,,,,,,,
2/01/2019,39.48,,,,,,,,,,,,,,,,,,,,,,,
3/01/2019,35.55,,,,,,,,,,,,,,,,,,,,,,,
4/01/2019,37.07,,,,,,,,,,,,,,,,,,,,,,,
7/01/2019,36.98,,,,,,,,,,,,,,,,,,,,,,,
8/01/2019,37.69,,,,,,,,,,,,,,,,,,,,,,,
9/01/2019,38.33,,,,,,,,,,,,,,,,,,,,,,,
10/01/2019,38.45,,,,,,,,,,,,,,,,,,,,,,,
11/01/2019,38.07,,,,,,,,,,,,,,,,,,,,,,,
14/01/2019,37.5,,,,,,,,,,,,,,,,,,,,,,,
15/01/2019,38.27,,,,,,,,,,,,,,,,,,,,,,,
16/01/2019,38.74,,,,,,,,,,,,,,,,,,,,,,,
17/01/2019,38.97,,,,,,,,,,,,,,,,,,,,,,,
18/01/2019,39.21,,,,,,,,,,,,,,,,,,,,,,,
22/01/2019,38.33,,,,,,,,,,,,,,,,,,,,,,,
23/01/2019,38.48,,,,,,,,,,,,,,,,,,,,,,,
24/01/2019,38.17,,,,,,,,,,,,,,,,,,,,,,,
25/01/2019,39.44,,,,,,,,,,,,,,,,,,,,,,,
28/01/2019,39.08,,,,,,,,,,,,,,,,,,,,,,,
29/01/2019,38.67,,,,,,,,,,,,,,,,,,,,,,,
30/01/2019,41.31,,,,,,,,,,,,,,,,,,,,,,,
31/01/2019,41.61,,,,,,,,,,,,,,,,,,,,,,,
1/02/2019,41.63,,,,,,,,,,,,,,,,,,,,,,,
4/02/2019,42.81,,,,,,,,,,,,,,,,,,,,,,,
5/02/2019,43.55,,,,,,,,,,,,,,,,,,,,,,,
6/02/2019,43.56,,,,,,,,,,,,,,,,,,,,,,,
7/02/2019,42.74,,,,,,,,,,,,,,,,,,,,,,,
8/02/2019,42.6,,,,,,,,,,,,,,,,,,,,,,,
11/02/2019,42.36,,,,,,,,,,,,,,,,,,,,,,,
12/02/2019,42.72,,,,,,,,,,,,,,,,,,,,,,,
13/02/2019,42.55,,,,,,,,,,,,,,,,,,,,,,,
14/02/2019,42.7,,,,,,,,,,,,,,,,,,,,,,,
15/02/2019,42.61,,,,,,,,,,,,,,,,,,,,,,,
19/02/2019,42.73,,,,,,,,,,,,,,,,,,,,,,,
20/02/2019,43.01,,,,,,,,,,,,,,,,,,,,,,,
21/02/2019,42.77,,,,,,,,,,,,,,,,,,,,,,,
22/02/2019,43.24,,,,,,,,,,,,,,,,,,,,,,,
25/02/2019,43.56,,,,,,,,,,,,,,,,,,,,,,,
26/02/2019,43.58,,,,,,,,,,,,,,,,,,,,,,,
27/02/2019,43.72,,,,,,,,,,,,,,,,,,,,,,,
28/02/2019,43.29,,,,,,,,,,,,,,,,,,,,,,,
1/03/2019,43.74,,,,,,,,,,,,,,,,,,,,,,,
4/03/2019,43.96,,,,,,,,,,,,,,,,,,,,,,,
5/03/2019,43.88,,,,,,,,,,,,,,,,,,,,,,,
6/03/2019,43.63,,,,,,,,,,,,,,,,,,,,,,,
7/03/2019,43.13,,,,,,,,,,,,,,,,,,,,,,,
8/03/2019,43.23,,,,,,,,,,,,,,,,,,,,,,,
11/03/2019,44.73,,,,,,,,,,,,,,,,,,,,,,,
12/03/2019,45.23,,,,,,,,,,,,,,,,,,,,,,,
13/03/2019,45.43,,,,,,,,,,,,,,,,,,,,,,,
14/03/2019,45.93,,,,,,,,,,,,,,,,,,,,,,,
15/03/2019,46.53,,,,,,,,,,,,,,,,,,,,,,,
18/03/2019,47.01,,,,,,,,,,,,,,,,,,,,,,,
19/03/2019,46.63,,,,,,,,,,,,,,,,,,,,,,,
20/03/2019,47.04,,,,,,,,,,,,,,,,,,,,,,,
21/03/2019,48.77,,,,,,,,,,,,,,,,,,,,,,,
22/03/2019,47.76,,,,,,,,,,,,,,,,,,,,,,,
25/03/2019,47.19,,,,,,,,,,,,,,,,,,,,,,,
26/03/2019,46.7,,,,,,,,,,,,,,,,,,,,,,,
27/03/2019,47.12,,,,,,,,,,,,,,,,,,,,,,,
28/03/2019,47.18,,,,,,,,,,,,,,,,,,,,,,,
29/03/2019,47.49,,,,,,,,,,,,,,,,,,,,,,,
1/04/2019,47.81,,,,,,,,,,,,,,,,,,,,,,,
2/04/2019,48.51,,,,,,,,,,,,,,,,,,,,,,,
3/04/2019,48.84,,,,,,,,,,,,,,,,,,,,,,,
4/04/2019,48.92,,,,,,,,,,,,,,,,,,,,,,,
5/04/2019,49.25,,,,,,,,,,,,,,,,,,,,,,,
8/04/2019,50.03,,,,,,,,,,,,,,,,,,,,,,,
9/04/2019,49.88,,,,,,,,,,,,,,,,,,,,,,,
10/04/2019,50.16,,,,,,,,,,,,,,,,,,,,,,,
11/04/2019,49.74,,,,,,,,,,,,,,,,,,,,,,,
12/04/2019,49.72,,,,,,,,,,,,,,,,,,,,,,,
15/04/2019,49.81,,,,,,,,,,,,,,,,,,,,,,,
16/04/2019,49.81,,,,,,,,,,,,,,,,,,,,,,,
17/04/2019,50.78,,,,,,,,,,,,,,,,,,,,,,,
18/04/2019,50.97,,,,,,,,,,,,,,,,,,,,,,,
22/04/2019,51.13,,,,,,,,,,,,,,,,,,,,,,,
23/04/2019,51.87,,,,,,,,,,,,,,,,,,,,,,,
24/04/2019,51.79,,,,,,,,,,,,,,,,,,,,,,,
25/04/2019,51.32,,,,,,,,,,,,,,,,,,,,,,,
26/04/2019,51.08,,,,,,,,,,,,,,,,,,,,,,,
29/04/2019,51.15,,,,,,,,,,,,,,,,,,,,,,,
30/04/2019,50.17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
